news,class
parabéns aos brasileiros ilegais dos eua onde a votação em bolsonaro superou 70%: agora vocês serão denunciados pelo próprio consulado brasileiro para deportação mais rápida,0
"bomba atômica prestes a explodir! pf intercepta ligação telefônica entre aécio e gilmar mendes, com confirmação de crimes entre ambos",0
"a casa onde mora o matador de marielle e anderson pertence ao presidente bolsonaro, está na declaração de bens dele ao tse",0
bolsonaro destaca 2 inauguração de rodovia em menos de 10 dias no nordeste,0
tirem suas próprias conclusões,0
"vai vendo! times square, agora há pouco! a esquerdalha toda se coçando de raiva!",0
o psol se reúne nesta quarta-feira para discutir juntamente [com] a cnbb para a canonização de marielle franco,0
moro afasta promotor que investigava flávio bolsonaro,0
agora [moro] afasta delegado que investigou assassinos de marielle,0
já imaginaram se esse cidadão tivesse com a camisa do bolsonaro seria matéria para um globo repórter inteiro!,0
"as armas não matam, o que mata é a ausência de amor",0
valor orçado para ser gasto esse ano no governo do bolsonaro em verde [r$ 150 milhões],0
flávio bolsonaro envia projeto que legaliza porte de armas no brasil,0
"ministro luiz fux deferiu uma cautelar provisória, a pedido do presidente eleito, para a suspensão do financiamento de anistiados da ditadura",0
a perícia mostrou que o vídeo que o bozo sic postou é americano!,0
não sei porque tanto mimimi foi apenas mais uma mulher negra que tombou!  a vida amigo,0
"olha o perfil do assassino de marielle. não é montagem nem fake, ok",0
"bolsonaro fazendo história. luiz henrique de castro, autor da chacina de suzano",0
"na foto, lcio, que executou marielle franco junto com ronnie, parece descontraído ao lado de eduardo e jair bolsonaro",0
assassino da marielle ... foi condecorado pelo filho [de bolsonaro] na alerj [assembleia legislativa do rio de janeiro],0
" graças aos soldados, e não aos sacerdotes, que podemos ter a religião que desejamos.  graças aos soldados, e não aos jornalistas, que temos liberdade de imprensa ....  graças aos soldados, e não aos políticos, que podemos votar",0
"se autoproclamar presidente é fácil, quero ver governar. boa noite a todos!",0
um chefe de estado não exerce a democracia pelo twitter,0
"vamos ver de quem nós estamos falando. nós estamos falando dessa jornalista aqui, que falou que o brasil virou uma ditadura. que com a morte da marielle deixou isso bem claro",0
jornalista do estadão: a intenção é arruinar flávio bolsonaro e o governo,0
"em honduras, possuir armas é proibido",0
[honduras] é o país com maior taxa de homicídios,0
"na suíça, possuir armas é obrigatório",0
[a suíça] é o país com menor taxa de homicídios,0
exclusivo  venezuela posiciona mísseis s-300 na fronteira com o brasil,0
bolsonaro indica marun ... para diretoria de itaipu.,0
[marun] é acusado de desvio de 16 milhões,1
caças russos sobrevoando a fronteira com o brasil. valha-me deus.,0
"urgente, isto foi agora há pouco! brasil posiciona tanques de guerra na fronteira com a venezuela",0
e o messi que ganha 530 milhões por ano e contrata o mickey da cracolândia falsificado pro aniversário do filho,0
"ministra damares cancela pagamento de 2.000 anistiados, entre eles fhc, lula, chico buarque, gilberto gil. a farra acabou! tchau, queridos!",0
"o presidente da república ... decreta ... mobilização nacional, devendo se apresentar todos os homens brasileiros, de 18 dezoito a 60 sessenta anos de idade, independente do estado civil, às 18h do dia 1 de março de 2019 sexta-feira, para treinamento militar, de caráter sigiloso e com término no dia 06 de março de 2019 quarta-feira de cinzas",0
"pasmem, mas essa moça é filha da deputada maria do rosário",0
atenção senhores pais. se o stf aprovar a criminalização da homofobia vocês vão ter que aceitar marmanjo usando banheiro feminino sem reclamar. e se reclamar serão presos por homofobia,0
br-163 pará - antes. br-163 pará - agora. são apenas 49 dias do governo bolsonaro!!!,0
"foi na ford que não deixaram a manu [manuela dvila] e o [fernando] haddad discursarem aos gritos de mito, mito",0
"dilma queria uma previdência de 95 anos para homem e 85 para mulher. reclamem! essa é para o pessoal que reclama da reforma da previdência do bolsonaro, boa mesmo era a da dilma",0
cuidado: uber adilson motorista assaltante armado placa 3180 fiat branco idea llj 3180,0
"enquanto isso, no japão, a capa de revista retrata a realidade atual da imprensa brasileira",0
governo venezuelano mostrando ao mundo que seus alunos recebem merenda e não precisam da ajuda humanitária,0
não adianta brigar comigo: vacinas causam autismo. tá na bula,0
esta mansão foi só na delação do ex-ministro palocci,0
inacreditável! lembra das malas do geddel com r$ 51 milhões a justiça arquivou o caso por falta de provas,0
"morte de teori zavascki: sargento marcondes, filiado ao pt, apagou fitas da torre de comando e está foragido",0
jornalista da band news vai revelar uma bomba do governo bolsonaro que vai abalar as estruturas do país,0
não é um prédio numa favela.  a usp imagem,0
pedalada feita na previdência social. [o decreto] retira mais de r$ 600 bilhões do inss e transfere para outras pastas,0
"[o decreto 9.66919] nem fala pra onde [vai o dinheiro], quem é [beneficiado pelo dinheiro]",0
"o amigo do meio está foragido, procurado pelo assassinato da marielle",0
o presidente da oab  de camisa preta atrás  em apoio ao terrorista battisti! qual é mesmo o papel da oab,0
"vídeo com bolsonaro durante a campanha, e antes da facada, tem áudio falando do câncer e bolsa de colostomia já do lado esquerdo",0
"urgentíssimo: china manda recado aos eua e ao mundo, preparem-se para tudo, iremos entrar em uma terceira guerra mundial",0
mulher joga lixo na rua durante a chuva [do rio de janeiro].  fácil concentrar a culpa só na prefeitura ou na natureza,0
"jean wyllys acaba de se aposentar com salário de r$ 22 mil por mês, depois de longo tempo de trabalho de oito anos",0
"uma das mais poderosas famílias reais do ocidente fez questão de procurar haddad em londres, cumprimentá-lo e mandar carta pessoal ao presidente lula",0
urgente. oab ameaça expulsar que advogar de graça para familiares de brumadinho,0
morre bombeiro que resgatou quatro sobreviventes em brumadinho-mg,0
se o lula não for solto vamos cometer suicídio e os bolsominions serão os culpados,0
"dona marisa era funcionária do congresso nacional com salário de r$ 68.945,45, sendo que nunca prestou concurso público. o que é pior, lula irá receber a pensão",0
esse é o dono da pousada de brumadinho que morreu soterrado pela lama,0
por que essa mulher [manuela dvila] ligou 18 vezes para adélio [bispo] no dia do esfaqueamento de bolsonaro,0
nossa camarada comunista ... dando lacre com a ministra da goiaba,0
foi dada a largada por rodrigo santoro,0
senadora gleisi hoffmann pede homenagem para o lula na europa. vejam o que aconteceu,0
"tecnologia israelense ajuda a encontrar três pessoas vivas. quanto vale um presidente humilde para seu povo, que aceitou ajuda de uma nação amiga",0
foram os equipamentos israelenses que tiraram da lama a criança com vida. e o choro de um soldado israelense não comove essa raça que se instalou e gangrenou o nosso país vídeo,0
mpf identificou repasse bancário de r$ 50 mil de jean wyllys ao advogado do esfaqueador de bolsonaro [adélio bispo],0
"a verdade liberta! após 8 dias do rompimento da barragem em mariana, dilma alterou o decreto para tragédia desse tipo ser considerada fenômeno natural, para não ser de responsabilidade dos órgãos competentes",0
desastre de brumadinho. jovem sai viva do meio da lama vídeo,0
"a polícia rodoviária federal deteve nessa tarde, próximo à cidade de itaguará, cerca de 68 km de brumadinho, um venezuelano e um cubano. o carro em que viajam estava em alta velocidade, houve troca de tiros e um terceiro homem foi morto durante a perseguição",0
rede globo sendo hostilizada em brumadinhomg,0
"não é 'o grito', de munch.  o grito e a dor do brasil [pelo rompimento de barragens] imagem",0
cadê o criminoso desses assassinatos ... misericórdia ao povo de brumadinho imagem,0
momento exato do rompimento da barragem de brumadinho vídeo,0
"concordo com bolsonaro que filho de pobre tem tara por fazer faculdade. se não tem dinheiro pra pagar, não venha dar despesa para o governo! faça outra coisa da vida! - paulo guedes",0
"eleitores do bolsonaro, se flavio bolsonaro cair, quem assume a vaga é lindbergh farias",0
"lula ... caindo na grama em davos, durante o fórum, janeiro de 2003",0
#23ene [23 de janeiro] impresionante vídeo,0
policial é estuprada por oito menores e morta com 32 facadas na zona norte do rio de janeiro,0
esse é o mp-rj que está investigando o flávio bolsonaro sem ordem judicial,0
"veja o resultado de uma batida policial, na casa das lideranças do acampamento do inocente mst, no município de descalvado-sp",0
"2009. [jair bolsonaro tinha] conta bancária: 5 mil. uma casa, dois carros, uma mobilete, duas bicicletas e seis varas de pescar. 2019. [bolsonaro tem] conta bancária: r$ 18 milhões. oito casas, nove carros, moto aquática, 12 apartamentos, investimentos milionários imagem",0
"engraçado. o mundo todo critica trump por fazer um muro para evitar a entrada de ilegais pelo méxico mas ninguém fala nada sobre o muro que o méxico já construiu em toda a fronteira, isolando a guatemala",0
temos que roubar por mais 12 anos e 337 dias para alguém reclamar!,0
a água quente de coco pode poupar uma vida!,0
os petistas sendo ridicularizados por todo o mundo. veja a capa do jornal francês charlie hebdo!,0
fazenda do filho do lula orçada em 50 milhões de reais,0
vamos mostrar quem luta pela paz! coloque uma faixa bem grande na sua casa com os dizeres: residência livre de armas,0
"não é hora de combater a fome, a miséria, muito menos o analfabetismo.  hora de combater o pt e o comunismo. vamos juntos!",0
"o primeiro passo é parar todo o consumo de açúcar, sem açúcar em seu corpo, as células cancerígenas morrem naturalmente",0
"o segundo passo é misturar a fruta do limão com uma xícara de água quente e beber durante 1 a 3 meses. ... de acordo com uma pesquisa da escola de medicina de maryland, é 1000 vezes melhor que a quimioterapia..",0
"o terceiro passo é beber 3 colheres de óleo de coco orgânico, de manhã e à noite, e o câncer desaparecerá",0
"imprensa internacional desmascara lula e divulga poupança de u$ 108 milhões em luxemburgo, caiu a casa de vez",0
"afrontando bolsonaro e sérgio moro, o governador da bahia rui costa pt se declara novo presidente da república do nordeste do brasil, e articula união de um nordeste vermelho contra o crime'",0
"governo de bolsonaro, em 7 dias de governo, tira meio milhão de pessoas da pobreza. medo da auditoria causa debandada de beneficiários do bolsa família",0
avião do filho do lula ... [de] us$ 50 milhões. pago com o dinheiro do povo brasileiro,0
"a riqueza do lulinha. sócio majoritário dos frigoríficos jbs, sócio majoritário da oi",0
polícia federal descobre que bolsonaro tem r$ 200 milhões em conta na suíça,0
"dá-lhe sérgio moro. 60 chefes do crime organizado no ceará, levados para a prisão federal. aos poucos o super ministro da justiça mostra sua força. notem que todos estão saudáveis, prontos para fazerem estradas e ferrovias",0
bolsonaro autoriza execução da dívida da globo de r$ 358 milhões de impostos sonegados,0
promotor manda prender lutadora de ufc que reagiu a assalto e espancou criminoso no rio de janeiro,0
presidente jair bolsonaro acaba de assinar decreto pelo fim do carnaval e parada gay no brasil,0
"urgente! ministro paulo guedes acaba de anunciar o fim do bolsa bandido, o auxílio-reclusão",0
está ocorrendo um verdadeiro massacre no mato grosso do sul. os indígenas estão sendo assassinados,0
foto de mãe indígena sendo agredida por policiais,0
o presidente eleito [bolsonaro] e seu filho [eduardo] votaram conta a lei brasileira de inclusão lbi,0
"parabéns a oab, que para intensificar a sua fiscalização ao governo bolsonaro irá permitir ao deputado tulho gadeia sic, namorado da fátima bernardes, a sua inscrição sem a necessidade de realização da prova no exame de ordem, dada sua agenda deputado tem dificuldade na aprovação",0
casamento de preta gil foi pago com a lei roubanet! pasmem 2 milhões e 200 mil!,0
alguém avisa a michele bolsonaro que a lei que regulamenta a profissão de tradutor e intérprete da língua brasileira de sinais libras é da maria do rosário,1
... e o seu marido votou contra,0
cesare battisti ... recebe do brasil uma pensão de 31.845 reais,0
mayra dias grita 'lula livre' durante miss universo e é desclassificada,0
"uma mulher francesa, branca, certa e, provavelmente, também cristã sendo covarde e, brutalmente, espancada... imagem",0
"vamos dominar essa terra de infiéis, diz líder religioso do islã vídeo",0
o filme 'corpus christi' do diretor safado chamado deputado jean wyllys ... está para ser exibido nos cinemas. com patrocínio da lei rouanet. este filme mostra jesus e seus discípulos como gays,0
juiz marco aurélio e seu amigo fidel,0
advogado de lula vira réu por embolsar r$ 68 milhões da fecomércio,0
"urgente: o presidente jair bolsonaro é expulso de uma universidade, cai, apanha e é pisoteado vídeo",0
gleisi hoffmann beijou lula após missa em homenagem a marisa letícia imagem,0
"o deputado jean wyllys convidou dezenas de ativistas lgbt, cut, mst, mtst, etc ele próprio já disse que irá usar um uniforme da guarda bolivariana cubana e ficará com seus convidados na galeria",0
existe foto mais emblemática que esta [aécio beijando moro],0
"por seis votos a cinco, colunista da @folha de são paulo patrícia c. mello, foi condenada a pagar 200 mil reais ao presidente eleito bolsonaro, por acusá-lo de propagar fake news no celular",0
"nicolás maduro, 1984. foto proibida na venezuela pelo presidente atual nicolás maduro",0
"o príncipe saudí kahtani, 51 anos, com sua esposa nawaf de 6 anos de idade. arábia preside comissão de direitos humanos da onu!",0
coaf na cola: assinatura de bolsonaro aparece em livro de ouro dos porteiros do condomínio onde mora,0
"o assassino de campinas ... filiado ao pt, atirando indiscriminadamente em local religioso ...",0
"quando [arnold schwarzenegger] foi ao hotel em uma oportunidade, a administração se recusou a dar-lhe um quarto",0
uma bela foto feita pelo padre e paroquianos da catedral de campinas sp,0
imigrantes islâmicos na alemanha destruindo árvores de natal na woolworth,0
china sugere ao brasil a lei que dá pena de morte para os políticos corruptos,0
vão ser demitidos 180 petistas [do coaf],0
olhem o criminoso ao lado da presidente do pt,0
che guevara lutando contra um inimigo perigoso e armado!,0
segurança que matou cachorro no carrefour é espancado por populares em osasco,0
pessoas idosas acima de 60 anos não pagam estacionamento nos shoppings,0
"a que tem uma 'barrinha colorida' é produto que já venceu, voltou para o fabricante e colocaram mais produtos para reaproveitar voltou para o mercado",0
"sabe quanto o rei roberto carlos tirou da lei rouanet para aqueles shows nos cruzeiros, etc. r$ 150 milhões!",0
"principal aliado de bolsonaro no amapá acaba de ser preso pela pf por diversos crimes, ele pedia o fim da corrupção e a prisão de lula",1
"extra 'bolsonaro renuncia mandato de presidência antes de assumir. folha de são paulo 06122018 às 16h17. em comunicado extra-oficial, jair messias bolsonaro, renuncia seu futuro cargo eleito. veja a matéria na íntegra",0
"bolsonaro: 'a cavalaria brasileira foi muito incompetente. competente, sim, foi a cavalaria norte-americana, que dizimou seus índios no passado e hoje em dia não tem esse problema em seu país'imagem",1
bolsonaro contratou um degustador,0
"enquanto os petistas falam da continência de bolsonaro ao [presidente] americano, não vamos deixá-los esquecer da referência de joelho que lula fez aos ditadores hugo chávez e evo morales foto",0
a mãe disfarçando com as crianças até conseguir roubar a bolsa da mulher em um shopping no rio de janeiro vídeo,0
comunistas terroristas movimento 8 de outubro: lewandowski imagem,0
montagem com seis fotos de bolsonaro usando camisas de times diferentes imagem,1
"por favor, passar para muitos grupos, fazer chegar a todas as companhias aéreas, e as autoridades dos aeroportos poderem vir a saber o que seus funcionários fazem. essa aeronave é da gol linhas aéreas vídeo",0
"o povo do rio de janeiro deve dar uma chance a pezão como governador para ele dar continuidade ao legado de investimentos iniciado por cabral. com relação ao 2. turno da eleição federal, aécio representa a honestidade que o brasil precisa. #aecio45 #pezao15",0
"a comissão de direitos humanos de minas gerais ... conseguiu autorizar a prisão do estudante de 21 anos que reagiu a um assalto com arma de brinquedo e espancou o bandido. ... de acordo com a presidente da comissão, gizelle rosário leitte, o jovem agiu com demasiada força e não deu chances de defesa ao assaltante",0
"você sabia que 2% de toda arrecadação do veículo do mercosul será destinado para a entidade internacional do mercosul, a renac, você sabe o que é a renac ... renac é reconstrucción nacional de cuba",0
"segundo o embaixador da china no brasil, li jinzhang, quem invadiu área de pesca chinesa foi o barco brasileiro oceano pesca i",0
no governo dilma foi assinado um tratado onde o brasil cedeu por 25 anos parte da costa brasileira para pesca chinesa,0
"gustavo perrella, dono do helicóptero que foi pego cheio de cocaína, é nomeado para o ministério dos esportes",0
não há mais vagas em hotéis em brasília para a posse do presidente,0
"a origem da black friday vem dos eua na época da escravidão, quando os africanos eram comercializados a preço mais barato para os grandes proprietários de terra na última sexta feira de novembro imagem",0
"quem quiser dar aula, que faça isso por gosto e não por salário. se quiser ganhar melhor, peça demissão e vá para o ensino privado imagem",0
"sabia que, só em brasília, tem 40 mil pescadores cadastrados recebendo auxílio-pesca imagem",0
ela [laurita vaz] negou 143 habeas corpus a lula... imagem,1
"...mas livrou da cadeia roger abdelmassih, estuprador de mais de 40 mulheres imagem",0
hiilary clinton em 2013: 'gostaria de ver pessoas como o donald trump concorrendo a cargos políticos; eles são honestos e não podem ser comprados,0
"o moro é professor na ufpr, não vai trabalhar e recebe salário. ... o guerreiro contra a corrupção recebe sem trabalhar imagem",0
 bonito ver expoentes mundiais mostrando admiração e respeito a lula imagem,0
"vocês conhecem luiz martins bom, esse lixo petista",0
"você sabia que vereadores, deputados, governadores, senadores não pagam imposto de renda! nem contribuem com a previdência!",0
só lembrando que bozo se aposentou aos 33 usando atestado de insanidade mental no exército,0
"se eu ganhar, eu acabo com esse negócio de creche comunitária. o estado não tem obrigação de olhar filho dos outros. isso é obrigação dos pais",0
raciocinem! existem apenas duas universidades de medicina em cuba,0
[cuba] forma 300 médicos por ano,0
todos os senadores do pt votaram a favor do aumento para os ministros do stf,0
eu digo não à redução da idade penau imagem,0
"os dependentes legais do médico intercambista estrangeiro não poderão exercer atividades remuneradas, com emissão de carteira de trabalho e previdência social pelo ministério do trabalho e emprego",1
seus ternos [de lula] eram os mais caros que já fiz para um presidente imagem,0
um dos advogados do adélio na audiência do lula imagem,0
"filhos de juízes vão receber auxílio-educação de 7.000, até os 24 anos",0
santoro veste camiseta de bolsonaro,0
[santoro] nunca precisou da lei rouanet,0
tima notícia! boulos foi preso,0
pt entra na justiça para impedir posse de moro como ministro,1
olha aí o adélio bispo de braços dados com a quadrilha,0
chuvas atrapalham realização do segundo dia de provas do enem em niterói rj e no espírito santo,0
"aposentadoria: josé sarney, r$ 109.982. temer, r$ 68.985. fhc, 67.450. joaquim barbosa, r$ 46.320. eliseu padilha: r$ 32.467. alvaro dias, r$ 29.481. dona antonia, r$ 965. mas quem ferra o brasil é a dona antonia",0
"6 mil toras de mogno apreendidas, valor de r$ 8 milhões. um dos maiores desmatadores da amazônia é o marido da marina!",0
"o medicamento exposto abaixo, dipirona s-500, importado da venezuela, contém um vírus perigosíssimo, não tomem... !",0
"lewandowski quer sessão secreta no dia 26112018, sessão que vai julgar libertação do lula",0
o presidente donald trump dos eua acabou de confirmar presença na posse de bolsonaro,0
"um elemento negro, andando perto de uma favela, com um guarda-chuva na mão. queria o quê correu o risco. a culpa não é da polícia",0
avenida paulista será fechada mais tarde hoje por causa do enem,1
urgente: enem é cancelado após suspeitas de fraude na região norte e nordeste,0
governo adia início do horário de verão para 18 de novembro,0
google sugere que candidatos do enem devem ajustar horário de verão manualmente nos celulares,1
posso fazer a prova [do enem] de chinelo,1
foi proibido levar lanche para a prova [do enem],0
posso usar caneta azul no enem,0
leva zero na redação [do enem] quem esquece o título,0
"se eu escrever um poema na redação [do enem], ela é zerada",0
o enem tira ponto quando acha que eu chutei a resposta,1
"ano passado acertei 20 questões [no enem]. neste ano, 18. mesmo assim minha nota pode ser menor",1
[no enem] acertei 18 questões em linguagens e 20 em ciências humanas. mesmo assim minha nota de linguagens pode ser maior do que a de humanas,1
"se ficar insatisfeito com a nota, posso pedir revisão da correção [do enem]",0
treineiros não poderão mais fazer o enem,0
o enem serve para obter um diploma de ensino médio,0
a nota do enem não serve para faculdades estrangeiras,0
quem for fazer o enem não pode levar identidade digital para a prova,1
sergio moro condenou alberto fraga a quatro anos de cadeia... imagem,0
"... e agora [sergio moro] aceita ser ministro, junto com ele [fraga], no governo do bozo sic imagem",0
"luana piovani: quer dizer que agora que bolsonaro ganhou, a anitta vai ser resistência imagem",0
"luana piovani: bruna marquezine começou uma campanha #elenão, agora vem como uma tal deninguém solta a mão de ninguém imagem",0
luana piovani: comemorei a vitória de bolsonaro e fui xingada pelos fãs de preta gil imagem,0
denúncia de possível fraude na urna em suzano são paulo,0
não é estranho os observadores do processo eleitoral da oea se reunirem com osmembros do pt liderados por haddad,0
trump mostra camiseta pró-bolsonaro imagem,0
,0
haddad ladrão rouba a foto do carnaval de salvador e chama de foto da virada!,0
"fhc: 'não há saída: entre haddad e bolsonaro, vou de haddad'",0
bolsonaro: eu chegando ao poder acabarei com tudo o que o pt fez imagem,0
"essa é a jornalista patrícia campos mello, que fez matéria contra bolsonaro na folha. petista de carteirinha",0
candidato do pt escreve livro que defende a relação sexual entre pais e filhos,0
tse troca empresa responsável pela divulgação da apuração,0
"acabou de dar agora na odisseia fm 104.9 que a brigada militar de serafina corrêa aprendeu 4 urnas eletrônicas ..., dessas 3 urnas estavam preenchida com voto para o haddad com pelo menos 81% imagem",0
haddad: parabéns maduro! estamos juntos imagem,0
[kakay] um dos quatro advogados de adélio bispo ao lado de haddad,0
amelinha teles matou e esquartejou militares,0
roberto carlos manifesta publicamente seu apoio a jair messias bolsonaro,0
atores da globo não obedecem a emissora e apoiam bolsonaro,0
dilma e fidel castro papo antigo! imagem,0
[márcio frança] declarou voto para o haddad imagem,0
o voto em papel está disponível em todas as seções eleitorais falso,0
"está fora [gleisi hoffmann, jean wyllys, maria do rosário e dilma rousseff] imagem",0
eleitora do pt dá tapa na aeromoça por conta dos passageiros cantarem a música do mito! vídeo,0
basta colocar o número 1 na urna e ela escolhe o candidato pra você vídeo,0
palocci afirmou que eleições eram decididas pela cúpula. urnas foram encomendadas para fraudar eleições! o que o tse vai dizer agora,0
mourão também propõe confisco da poupança,0
movimento nordestinos voltem para casa. o rio não é lugar para jegue! imagem,0
"acabou de dar na record, pf prende uma van com 152 urnas eletrônicas, dessas 121 estavam preenchidas com voto para o haddad com pelo menos 72% dos votos",0
o cristianismo vai desaparecer. vai diminuir e encolher. ... nós somos mais populares do que jesus neste momento,0
"[bolsonaro]  um cara que eu confio mesmo.  um cara que trabalha como você, que luta como você, que erra como você e aprende com seus erros, como você vídeo",0
"se um pai tira a vida de um filho gay, é uma questão familiar. não acho que o estado deva se intrometer ou julgar a atitude de um pai desesperado imagem",0
"em virtude dos protestos e manifestações que poderão ocorrer no dia 07 de outubro contra o nosso partido pt, nossos eleitores estão sendo convocados a votar no dia 8 de outubro",0
jesus é travesti imagem,0
jornal o globo publica foto de manifestação antiga. só que eles esqueceram de apagar o prédio de traz sic que desmoronou imagem,0
copacabana 3009 hoje tomada bolsonaro já no 1 turno 17 imagem,0
 por dinheiro imagem,0
olha copacabana como está agora!!! manifestação *#elesim* vídeo,0
gerardo de icaza causa polêmica após assumir fraude em urnas nas eleições 2018,0
gerardo de icaza abre a boca e assume fraude nas urnas em favor do pt,0
"gerardo de icaza, diretor da oea, admitiu negociação para fraudar urna eletrônica e colaborar com o pt",0
[esta é] a jornalista da folha de sp [que escreveu sobre bolsonaro] imagem,0
[a jornalista marina dias] é filha do secretário nacional de comunicação do pt,0
jean wyllys confirma convite de haddad para ser ministro da educação em eventual governo do petista,0
quem me batia era o ciro gomes. patrícia pillar imagem,0
tse entregou códigos de segurança das urnas eletrônicas para a venezuela e negou acesso para auditores brasileiros,0
o vice-presidente da guiné equatorial foi preso ao tentar entrar no brasil com mais de 50 milhões de dólares em dinheiro,0
por coincidência [guiné equatorial] é o país que o lula perdoou uma dívida bilionária e teve várias obras bilionárias feitas com dinheiro do bndes,0
olha o exemplo do cidadão! acha mesmo que um cara desses pode ser presidente da república imagem,0
paraná pesquisas registrado no tse: bolsonaro vence em todos os estados imagem,0
ato em campinas em prol da saúde do presidente jair messias bolsonaro vídeo,0
fátima bernardes faz surpresa e reforma casa da família de esfaqueador de bolsonaro,0
jovem se esfaqueia para provar que facada de bolsonaro foi falsa e acaba morrendo,0
os venezuelanos invadindo os condomínios em busca de comida. o socialismo instalou o caos na venezuela! e a imprensa brasileira esconde isso vídeo,0
34%. haddad dispara nas pesquisas imagem,0
"itens do acervo perdido: primeira edição da obra os lusíadas, de luiz vaz de camões, de 1572. pergaminho datado do século xi com manuscritos em grego sobre os quatro evangelhos, o exemplar mais antigo da biblioteca nacional e da américa latina. a bíblia de mogúncia, de 1462, primeira obra impressa a conter informações como data, lugar de impressão e os nomes dos impressores, os alemães johann fust e peter schoffer, ex-sócios de gutemberg. a crônica de nuremberg, de 1493, considerado o livro mais ilustrado do século xv, com mapas xilogravados tidos como os mais antigos em livro impresso. bíblia poliglota de antuérpia, de 1569, obra monumental do mais renomado impressor do século xvi: cristóvão plantin ...",0
"quando for para o rio de janeiro de ônibus, leve pouca bagagem e carregue consigo dentro do ônibus, pois olha só o que está acontecendo por lá vídeo",0
"quem quer dar aula faz isso por gosto, e não pelo salário. se quer ganhar melhor, pede demissão e vai para o ensino privado. geraldo alckmin imagem",0
bolsonaru é bala. cv imagem,0
deputados do rio de janeiro aprovam bolsa preso e vale transporte para parente de detento,0
"bolsonaro acabou de dizer em uma entrevista que não precisa dos votos das mulheres, dos lgbts e dos negros",0
40% dos partos na maternidade [hospital materno infantil nossa senhora de nazaré] são de bebês filhos de imigrantes,0
[uma] meningite bacteriana que isolou áreas inteiras [do hospital geral de roraima],0
no edital do [concurso para a] polícia civil de roraima estão pedindo [conhecimentos de] espanhol para os candidatos que querem ser policiais,1
venezuelanos mataram um homem a pauladas para roubar os tênis dele,1
frança aprova a lei da pedofilia,0
"em defesa da família, susane von richthofen, psdb 45666, deputada federal",0
"pf conclui inquérito sobre triplex de guarujá, inocenta lula e indicia a dona",0
"se bolsonaro ganhar em 2018, eu declaro toda a minha carreira encerrada no brasil. não tenho como viver no mesmo país que esse homem",0
só passando para lembrar a vocês que o número de jair bolsonaro é 13,0
não vamos desistir do brasil. presidente marina 17,0
geraldo alckmin 17 presidente,0
guilherme boulos presidente - psol 17,0
piauiense é a primeira negra diplomata no itamaraty,0
twitter remove menções a bolsonaro,0
,1
alguém reconhece a assaltante [foto da jornalista miriam leitão dos arquivos da ditadura],0
"popularidade de lula bate recorde e chega a 95%, diz ibope",0
marco antônio cabral vai tirar sobrenome do pai ,0
,0
mst promete guerra civil se lula continuar preso,0
"a dinamarca se tornará, até 2020, o primeiro país do mundo com produção de alimentos 100% orgânica",0
a dinamarca estabeleceu a meta de se tornar o primeiro país do mundo totalmente orgânico até 2020,0
lulu santos em carta aberta sobre o brasil: não podemos admitir,0
pedófilos pedem para ser aceitos em comunidade lgbt,0
morre idosa que foi presa por não pagar pensão do neto e sofreu estupro na cadeia,0
"vacinar crianças é obrigatório, e pais que descumprem podem até perder guarda",1
olha como os meninos estão sendo retirados [da caverna da tailândia]. por isso que são sedados,0
dona de empresa de curitiba que deu notas fiscais de reforma falsa no triplex é filiada ao psdb,0
trump avisa: posso intervir militarmente no brasil para acabar com a corrupção,0
lula já tem data e hora para ser posto em liberdade,0
novo dipirona importado da venezuela para o brasil contém vírus,0
atual campeã do mundo viaja para a rússia em voo comercial,0
frade famoso divulga a cura do câncer,0
bolsonaro convida alexandre frota para ser ministro da cultura,0
vila na itália oferece 2 mil euros para quem quiser se mudar para lá,0
inss determina indenização de r$ 750 mil à família de ladrão morto por uma mãe pm,0
"sérgio moro está muito ruim, problema é grave! afirmam médicos",0
sérgio moro descobre doença grave e triste notícia abala o brasil,0
general villas bôas anuncia intervenção militar e convoca povo do brasil,0
médico do sus faz alerta de surto absurdo de conjuntivite viral nível 3,0
juiz sergio moro manda carta pública para o povo brasileiro,0
oab decide aprovar todos os candidatos que fariam a prova domingo [275],0
clamor: 94% da sociedade brasileira quer intervenção militar,0
temer oficializa fim do projeto farmácia popular,0
"nova etapa da lava jato pode banir pt, pmdb e pp da política brasileira",0
fátima bernardes faz surpresa e reforma casa da família de ladrão morto pela mãe-pm,0
"os advogados da família do assaltante morto pela mãe-pm, que foi assassinado no último sábado 12, solicitaram ao ministério público de são paulo, a prisão preventiva da policial que atirou no suspeito à queima roupa",0
"segundo os advogados, a pm-mãe deve ser autuada por homicídio cruel e sem possibilidade de defesa para a vítima, pois teria se excedido na reação",0
a pm disse que a corregedoria interna instaurou apuração para verificar se houve a prática de crime militar e transgressão disciplinar,0
cármen lúcia e raquel dogde acabam de pedir prisão emediata sic de gleisi hoffmann!,0
marina assina carta em prol do casamento homossexual,0
tribunal divulga documento que prova inocência de lula,0
direção do hospital das clínicas de são paulo está preocupada com a nova gripe que vai adoecer muita gente,0
médico quebra o silêncio: a vacina contra a gripe é o que está causando um surto mortal de gripe,0
